mean_Xa,var_Xa,std_Xa,rms_Xa,max_Xa,ptp_Xa,crest_Xa,clearance_Xa,shape_Xa,impulse_Xa,label
0.4603060311974463,0.008857072496552255,0.09411202099919146,0.4698283887264547,0.9156110711811959,0.8006411696378185,1.9488202355398463,1.9891355079561155,0.9797322644661378,1.3571241949671955,BPFI_03
0.4603265921679923,0.008957419966465516,0.09464364725889168,0.4699553079000839,0.9156110711811959,0.7825608729731988,1.9482939245275253,1.9890466611302162,0.9795114225326748,1.357182721764979,BPFI_03
0.4603069827948577,0.009232737896056133,0.09608713699583381,0.4702289403107401,0.9324371861945839,0.7993869879865867,1.9829430012929532,2.025685512162082,0.9788997301839276,1.3823310618702949,BPFI_03
0.4602639927048122,0.009252608329025545,0.09619047940947974,0.47020798728817975,0.9448865951137276,0.8560372476087161,2.0095077511616752,2.0529231269232167,0.9788519232930999,1.400914756507076,BPFI_03
0.46029690571843984,0.008727124121610471,0.09341907793170767,0.46968113176449905,0.9448865951137276,0.8984864339716147,2.0117618767523737,2.0527763349591313,0.9800200063161902,1.4005151612170799,BPFI_03
0.4601674211046145,0.008535991623686099,0.09239043036855116,0.46935066535561415,0.8880675522561302,0.8416673911140172,1.8921195127810584,1.9298792385700787,0.9804341509901946,1.3163237076860457,BPFI_03
0.4602208583128625,0.009049163575452678,0.0951270917008014,0.4699493611035986,0.8880675522561302,0.808181889997175,1.8897090319915533,1.929655156247641,0.9792988274994348,1.3166436286976881,BPFI_03
0.4604285188984105,0.009119926037936961,0.09549830384848183,0.4702279734904346,0.8626319665374732,0.782746304278518,1.8344973399482813,1.8735415621111977,0.9791602049548773,1.278672374297799,BPFI_03
0.4602604472902129,0.008971996993236503,0.09472062601797195,0.46990602925800323,0.8438142913666563,0.7417891364081851,1.795708586031693,1.833340875442632,0.9794733811289441,1.250843205790537,BPFI_03
0.4601806290679261,0.008604245732337704,0.09275907358494749,0.4694363184732195,0.9254941571248281,0.8160339572642235,1.9715009697904868,2.011154096163005,0.9802833972552523,1.3716727949903995,BPFI_03
0.4603110849365698,0.008865682393753876,0.0941577527012719,0.4698425026636435,0.9254941571248281,0.8026082326072649,1.969796584766155,2.0105841188950726,0.9797135898241688,1.37171681054479,BPFI_03
0.46020163538157255,0.008856246370497263,0.09410763183981022,0.4697252298720722,0.9112822316880579,0.8048207198886846,1.9400325418675977,1.9801803418896489,0.9797251799885364,1.3508313321677092,BPFI_03
0.46010445245865683,0.0084273688337282,0.09180070170607739,0.46917318338328823,0.8946377165766626,0.7881762047772893,1.9068389845414366,1.9444230800114919,0.9806708242375763,1.3258814004032446,BPFI_03
0.46009171661493675,0.009370533180503163,0.09680151435025779,0.4701647805590955,0.8946377165766626,0.8223987025294031,1.902817381414248,1.9444769037765772,0.9785754604328712,1.326830534957455,BPFI_03
0.46021603899055763,0.00918528260850181,0.09583988005262636,0.47008944377922407,0.8615786450790217,0.7893396310317622,1.8327972612030388,1.8721178144264958,0.9789967528109322,1.2775280702136038,BPFI_03
0.46043016228824124,0.008245770157665432,0.09080622312190631,0.4692991631171332,0.8732265805363026,0.7432464143080977,1.8607034684149915,1.8965451268364997,0.9811016052745903,1.2935536781205041,BPFI_03
0.4603460693262149,0.008892407041140329,0.09429956013227384,0.4699052144690848,0.8732265805363026,0.7874072591673734,1.8583036613520119,1.8968915751021833,0.9796572907715652,1.2942605342932234,BPFI_03
0.4602549508391472,0.009284879348946928,0.09635807879439548,0.47023345172466485,0.9576375571682382,0.871818235799309,2.036515168489039,2.0806675852638885,0.9787796873044236,1.4199826904420028,BPFI_03
0.46048189200199696,0.00828581953429173,0.0910264771057945,0.4693925781220135,0.9576375571682382,0.856802759126708,2.040163397980508,2.0796421613992266,0.9810165594103186,1.4186318312755917,BPFI_03
0.46022476854350175,0.008797507754975866,0.0937950305452046,0.46968536844987585,0.9555178694221648,0.8609542111910864,2.0343786151476344,2.0761982725226718,0.9798575801124116,1.4163043783424611,BPFI_03
0.46003455808486243,0.009604854562693574,0.09800435991675867,0.47035800109600373,0.9555178694221648,0.8609542111910864,2.0314693641772155,2.0770567180866024,0.9780519455668104,1.417373648565681,BPFI_03
0.46037219389251116,0.008853930668947886,0.09409532756172267,0.4698898674991319,0.9082052072529335,0.8029770227249711,1.9328044081619005,1.9727629498513621,0.9797448843549742,1.3460404751469643,BPFI_03
0.460345221124944,0.008716392516393005,0.09336162228878098,0.46971705858843,0.9015356633042314,0.8324770383923235,1.9193164200028863,1.9583904034045403,0.9800479090717937,1.3360967107129587,BPFI_03
0.4601554167237123,0.008898019622665954,0.0943293147577462,0.4697244161876613,0.8959501983289158,0.8268915734170077,1.9073954162326776,1.9470599840115856,0.9796284818625948,1.328299034504893,BPFI_03
0.4600885714678049,0.009350947769808035,0.09670029870588837,0.47014087395704435,0.9019652548248973,0.8369812280695986,1.9184999747699192,1.9604165605491748,0.9786185310699919,1.3377308001951638,BPFI_03
0.4602528142365272,0.008776201713453329,0.09368138402827601,0.4696901688625135,0.9019652548248973,0.8369812280695986,1.9203409281681563,1.959716979289063,0.9799072766440022,1.3369225163943184,BPFI_03
0.46045828783408604,0.008410448285660833,0.09170849625667642,0.46950216519283366,0.9018454729647485,0.7998851939802631,1.9208547687833197,1.958582344574292,0.9807373042570888,1.3360583492242077,BPFI_03
0.4603133655673156,0.00894361257705113,0.09457067503751429,0.4699276615575638,0.9018454729647485,0.7998851939802631,1.9191155293468012,1.959198972754711,0.9795409021925165,1.3367830040715754,BPFI_03
0.46011407372546953,0.009131689521819145,0.09555987401529549,0.4699326019357094,0.89978286199274,0.8260465424992386,1.914706190390761,1.955564746601518,0.9791065183181671,1.3342715153642626,BPFI_03
0.46009081296978893,0.009277637548056107,0.09632049391513785,0.4700650952019915,0.9776080586149308,0.9038717391214294,2.079729102614699,2.1248154300336437,0.9787810617422752,1.4497345571690463,BPFI_03
0.46009027077399955,0.00909368990746854,0.09536084053461641,0.4698688616713825,0.9776080586149308,0.8694195329948783,2.080597669608189,2.1248179340335165,0.9791886807255129,1.4494702758305953,BPFI_03
0.46030834267215365,0.008956326589412814,0.09463787079923562,0.46993626900144414,0.8964031378115557,0.8036233298772048,1.9074993715984092,1.9473971134388124,0.9795122722709855,1.3287432239530756,BPFI_03
0.46043865619478264,0.008590986847621555,0.09268757655490596,0.4696751462086096,0.8964031378115557,0.8036233298772048,1.9085598738780436,1.9468459603711985,0.9803343010836589,1.3282091013096002,BPFI_03
0.46025076547269006,0.008810297009786012,0.09386318239749818,0.46972445553535236,0.8681985580953427,0.7530541682541236,1.848314576480467,1.8863598351730697,0.9798313884852663,1.2868828545595543,BPFI_03
0.4603248550976641,0.009140516866487647,0.09560605036548496,0.4701483692273888,0.8546519784937504,0.7817805421341907,1.8178346122910727,1.8566279205419498,0.9791055020655117,1.2670915229571849,BPFI_03
0.46025567987308974,0.008525333448492912,0.09233273227026759,0.4694258453727628,0.850559665878715,0.7776882295191553,1.811914862087111,1.8480155771532187,0.9804651456879389,1.26055090637501,BPFI_03
0.46021833590820205,0.00869013891705694,0.09322091459032646,0.4695647512571314,0.9213737267951351,0.8661853248833297,1.9621867363945198,2.002036109614976,0.9800955771831108,1.365571391192888,BPFI_03
0.4603680321886967,0.00927663678814667,0.09631529882706417,0.4703353716758283,0.9213737267951351,0.8661853248833297,1.9589717939185283,2.0013851144587735,0.9788080163913306,1.3659871474065246,BPFI_03
0.46019737027926616,0.009099663414142607,0.09539215593612824,0.469980087903833,0.8769981059780103,0.7887715581731927,1.8660324736086713,1.9056999509706298,0.979184825322709,1.3003249547337115,BPFI_03
0.4601407969362635,0.008629471801828768,0.09289495035699609,0.4694241416959384,0.890202096059379,0.8019755482545614,1.896370503747957,1.934629795894159,0.980223972448166,1.3194863516883866,BPFI_03
0.4602780241874639,0.009346790915919988,0.09667880282626584,0.47032185837555496,0.8916382933832414,0.8215236767399756,1.8958044953787,1.9371732877259666,0.9786447641987521,1.3220683227189145,BPFI_03
0.46031320013761634,0.009236069350047048,0.09610447102006778,0.47023856878288944,0.8916382933832414,0.8215236767399756,1.8961402840499744,1.9370252539285753,0.9788929081870873,1.321955612812227,BPFI_03
0.4602305718533276,0.008535047826109065,0.09238532256862594,0.46941157537341366,0.8486495517486928,0.7302936823539079,1.8079007767833548,1.8439660545174554,0.9804414633090746,1.2577611670210331,BPFI_03
0.4602987997997179,0.008718528678707803,0.09337306184712914,0.46967383765307663,0.9193459223936669,0.8500291705304431,1.9574135254958343,1.9972807289388685,0.9800392589457291,1.3626261044653236,BPFI_03
0.4601626308858935,0.00914504615763177,0.09562973469393173,0.4699943542442386,0.9193459223936669,0.8597179937280538,1.9560786509276173,1.9978717537835815,0.9790811883811781,1.363347249114124,BPFI_03
0.46004447026265993,0.009280784991982323,0.0963368309214203,0.47002308412591154,0.8969768638573946,0.8373489351917816,1.908367682675579,1.9497612118786483,0.9787699493912974,1.3304105223260616,BPFI_03
0.4603348471946635,0.008147579346472873,0.09026394267077455,0.46910100286420947,0.9068938904378319,0.8158634839304111,1.9332593298683485,1.970074383819851,0.9813128609488743,1.3434506542811018,BPFI_03
0.4604357767291609,0.008810323406461897,0.09386332300990573,0.46990576491318725,0.9079424962186001,0.7977590849284533,1.932179947582337,1.9719199551964293,0.9798470482996183,1.3454808474175253,BPFI_03
0.4601978301777735,0.009248284355603272,0.0961680006842363,0.4701386255732814,0.9079424962186001,0.7977590849284533,1.9312229347492262,1.9729395418224023,0.9788556079956497,1.3462906241800998,BPFI_03
0.46033587249097463,0.008447432023984881,0.091909912544757,0.4694215030503095,0.86495326064852,0.7464408204657893,1.8425940333539002,1.8789612375157192,0.9806450482129678,1.281664063385118,BPFI_03
0.4603911449596976,0.00904222289127123,0.09509060359084504,0.4701087419401733,0.8960864965169963,0.7776762673512948,1.9061260014412442,1.946359104268696,0.979329044296495,1.328190068311791,BPFI_03
0.460166871550395,0.009019189198160873,0.09496941190805003,0.4698645963154051,0.9192560289208507,0.837266298221657,1.9564275242899625,1.9976579926835927,0.9793605969867533,1.3628723579865947,BPFI_03
0.46026139388078585,0.008472198249437908,0.0920445449195003,0.46937484907749566,0.9192560289208507,0.837266298221657,1.9584688671059958,1.9972477403980375,0.9805838442033669,1.3622166764790036,BPFI_03
0.4605081659722346,0.008800775298945792,0.09381244746272102,0.46996653734713595,0.9271523975465241,0.8579705946353922,1.9728051337018757,2.0133245532988546,0.9798743726983374,1.3738378689968294,BPFI_03
0.46021836900189683,0.009323966419801348,0.09656068775542843,0.47023920889964865,0.9271523975465241,0.8579705946353922,1.97166118860238,2.0145923326730637,0.9786899099264811,1.3749138501853626,BPFI_03
0.4598554684885834,0.008931316794323274,0.09450564424585059,0.46946604636882716,0.9186278048244659,0.8309718353195922,1.9567502526109488,1.997644624829056,0.9795287051010854,1.3624782461670746,BPFI_03
0.46029252682442356,0.008928898255864275,0.09449284764395809,0.469891592291538,0.9017969873215572,0.8141410178166835,1.9191596574940402,1.9591823346407349,0.979571744579846,1.3367584735336935,BPFI_03
0.4606204047994452,0.0090607886731889,0.09518817507016773,0.4703530014688901,0.9017969873215572,0.8046777013758556,1.917276990909568,1.957787753050586,0.9793078886728681,1.336326119169169,BPFI_03
0.4601109557554222,0.008425104162119272,0.09178836615889441,0.46917714753415624,0.9469300035460448,0.8637349290384266,2.018278188788187,2.0580470682149925,0.9806763994657817,1.403453770946433,BPFI_03
0.45998783793248005,0.009005289174594689,0.09489620210838097,0.4696744619631689,0.9469300035460448,0.8637349290384266,2.0161411365395923,2.0585979138105848,0.9793758766652967,1.4041962944683593,BPFI_03
0.4602883757315309,0.009614357822482607,0.09805283179226701,0.4706163476294184,0.9299577798645968,0.8213309723977467,1.9760422359932166,2.0203807632261532,0.9780543707206276,1.3790637791143954,BPFI_03
0.46015323631091404,0.009147272341976993,0.09564137358892852,0.46998752454654036,0.9299577798645968,0.8401311881527527,1.9786860954699832,2.020974115753578,0.9790754270656126,1.3789463749146331,BPFI_03
0.46027309650085996,0.008418653324889402,0.09175321969767275,0.469329283858763,0.8942650941807606,0.8044385024689165,1.9054108169603905,1.9429010754250977,0.9807039797656685,1.3251688838818143,BPFI_03
0.4604155275808339,0.0089365202902198,0.094533170317195,0.47002018927675593,0.845050128785105,0.7801086579162272,1.7979017669122401,1.8354075355044184,0.9795654273687665,1.252383373341278,BPFI_03
0.46053626691725097,0.008997411737881891,0.09485468748502571,0.47020321658189385,0.893137163705491,0.8281956928366132,1.8994705527496876,1.939341649863961,0.9794409112406417,1.3236050365973582,BPFI_03
0.46018903049432924,0.008451492961008372,0.09193200183292198,0.4692818308312385,0.893137163705491,0.8116157999944454,1.9031999643444069,1.940804983434947,0.9806240094128444,1.323655595220106,BPFI_03
0.46006602314166256,0.008710365395417728,0.09332933834233331,0.4694370149922166,0.882598040199402,0.8010766764883565,1.8801202547141191,1.9184160442285787,0.9800378079459512,1.308408140748612,BPFI_03
0.46043249140696657,0.00890762828477161,0.09438023248949755,0.4700060716926941,0.882598040199402,0.7598997014669829,1.877843911719665,1.9168891350443213,0.9796309433806909,1.307996066554448,BPFI_03
